MiDAS Daily RMS peaks — 20240123
Total: 920 events

[RMS_below300m 欄位說明]
  來源  : 2024 backfill nc（100Hz decimated，Hole A trace 1307–1403，跳過頂部 73 ch，對應深度 ~300–700 m）
  前處理: per-file bad-channel masking(median+10×MAD) → bandpass 1–20 Hz（sosfiltfilt，逐檔獨立，非跨檔 causal filter state）
  公式  : sqrt( sum(x[ch,t]^2) / (97 ch × 100 samples) ) / DAS_SENSITIVITY
  意義  : STA/LTA 偵測峰值那一秒，97 個 channel × 100 個取樣點的 RMS 振幅
  單位  : strain rate (1/s)，已轉換為物理應變率（DAS_SENSITIVITY=7.0621e+08）
  參考值: 典型背景 ~7.08e-10–2.83e-09，大地震 > 1.13e-08

RMS stats  mean=4.361e-09  std=1.255e-09  min=2.337e-09  Q25=3.627e-09  median=4.182e-09  Q75=4.841e-09  max=2.275e-08
ID   timestamp_tw (UTC+8)       RMS_below300m  fk_label  CWA
------------------------------------------------------------------
000  2024-01-23 08:01:13    5.065e-09        noise       0
001  2024-01-23 08:01:25    5.189e-09        down        0
002  2024-01-23 08:03:15    4.701e-09        noise       0
003  2024-01-23 08:04:24    4.507e-09        noise       0
004  2024-01-23 08:05:41    7.156e-09        down        0
005  2024-01-23 08:09:01    5.201e-09        noise       0
006  2024-01-23 08:09:29    5.223e-09        down        0
007  2024-01-23 08:10:56    4.789e-09        noise       0
008  2024-01-23 08:11:56    5.179e-09        noise       0
009  2024-01-23 08:12:48    5.230e-09        noise       0
010  2024-01-23 08:16:56    5.952e-09        noise       0
011  2024-01-23 08:17:35    6.054e-09        noise       0
012  2024-01-23 08:19:05    5.336e-09        noise       0
013  2024-01-23 08:20:35    5.974e-09        noise       0
014  2024-01-23 08:21:23    4.738e-09        noise       0
015  2024-01-23 08:21:35    3.886e-09        down        0
016  2024-01-23 08:25:12    4.592e-09        noise       0
017  2024-01-23 08:25:49    4.784e-09        noise       0
018  2024-01-23 08:27:40    4.686e-09        noise       0
