MiDAS Daily RMS peaks — 20240430
Total: 198 events

[RMS_below300m 欄位說明]
  來源  : 2024 backfill nc（100Hz decimated，Hole A trace 1307–1403，跳過頂部 73 ch，對應深度 ~300–700 m）
  前處理: per-file bad-channel masking(median+10×MAD) → bandpass 1–20 Hz（sosfiltfilt，逐檔獨立，非跨檔 causal filter state）
  公式  : sqrt( sum(x[ch,t]^2) / (97 ch × 100 samples) ) / DAS_SENSITIVITY
  意義  : STA/LTA 偵測峰值那一秒，97 個 channel × 100 個取樣點的 RMS 振幅
  單位  : strain rate (1/s)，已轉換為物理應變率（DAS_SENSITIVITY=7.0621e+08）
  參考值: 典型背景 ~7.08e-10–2.83e-09，大地震 > 1.13e-08

RMS stats  mean=1.866e-08  std=4.705e-08  min=2.074e-09  Q25=3.628e-09  median=5.244e-09  Q75=1.141e-08  max=3.829e-07
ID   timestamp_tw (UTC+8)       RMS_below300m  fk_label  CWA
------------------------------------------------------------------
000  2024-04-30 08:01:42    1.029e-08        up          0
001  2024-04-30 08:13:21    3.337e-09        down        0
002  2024-04-30 08:20:37    2.434e-08        up          0
003  2024-04-30 08:25:24    4.331e-09        up          0
004  2024-04-30 08:39:49    4.732e-09        up          0
005  2024-04-30 08:40:47    1.753e-08        down        0
006  2024-04-30 08:47:20    6.346e-08        up          0
007  2024-04-30 08:57:01    4.567e-09        up          0
008  2024-04-30 09:00:09    1.157e-08        up          0
009  2024-04-30 09:42:34    4.839e-09        up          0
010  2024-04-30 09:44:42    2.131e-08        noise_large  0
011  2024-04-30 09:46:25    1.038e-08        up          0
012  2024-04-30 09:54:46    3.157e-08        noise_large  0
013  2024-04-30 10:01:34    1.409e-08        up          0
014  2024-04-30 10:08:26    3.268e-09        down        0
015  2024-04-30 10:28:53    2.938e-08        noise_large  0
016  2024-04-30 10:32:14    5.828e-09        up          0
017  2024-04-30 10:49:52    1.800e-08        up          0
018  2024-04-30 10:51:45    1.130e-08        up          0
019  2024-04-30 10:55:08    4.038e-09        down        0
020  2024-04-30 10:57:12    3.134e-09        up          0
021  2024-04-30 10:58:24    4.300e-09        up          0
022  2024-04-30 10:59:34    5.402e-09        up          0
023  2024-04-30 11:00:51    5.708e-09        up          0
024  2024-04-30 11:09:09    1.625e-08        up          0
025  2024-04-30 11:15:06    5.926e-09        up          0
026  2024-04-30 11:56:00    3.313e-09        up          0
027  2024-04-30 12:00:29    4.452e-09        up          0
028  2024-04-30 12:07:57    2.829e-07        up          0
029  2024-04-30 12:30:52    1.178e-08        down        0
030  2024-04-30 12:45:21    3.809e-09        down        0
031  2024-04-30 12:48:49    5.653e-09        down        0
032  2024-04-30 12:49:08    1.022e-07        up          0
033  2024-04-30 13:18:56    5.300e-09        up          0
034  2024-04-30 13:21:34    3.538e-09        down        0
035  2024-04-30 13:31:21    4.270e-09        up          0
036  2024-04-30 13:34:58    4.180e-09        up          0
037  2024-04-30 13:37:34    5.297e-09        up          0
038  2024-04-30 13:44:04    7.398e-09        up          0
039  2024-04-30 13:46:08    1.393e-08        up          0
040  2024-04-30 13:52:52    4.006e-09        up          0
041  2024-04-30 14:09:46    1.021e-08        up          0
042  2024-04-30 14:32:53    3.848e-08        up          0
043  2024-04-30 14:40:40    8.234e-09        up          0
044  2024-04-30 14:51:21    5.157e-09        up          0
045  2024-04-30 15:00:15    3.865e-09        up          0
046  2024-04-30 15:03:57    5.080e-09        up          0
047  2024-04-30 15:04:42    1.161e-08        down        0
048  2024-04-30 15:06:35    4.206e-08        up          0
049  2024-04-30 15:25:48    5.755e-09        up          0
050  2024-04-30 15:50:36    3.973e-09        up          0
051  2024-04-30 15:58:13    6.297e-09        up          0
052  2024-04-30 16:00:45    4.397e-09        up          0
053  2024-04-30 16:04:55    1.307e-08        up          0
054  2024-04-30 16:12:39    5.325e-09        up          0
055  2024-04-30 16:13:52    3.349e-09        down        0
056  2024-04-30 16:18:01    4.090e-09        up          0
057  2024-04-30 16:20:49    7.645e-09        up          0
058  2024-04-30 16:27:49    1.855e-07        up          0
059  2024-04-30 16:30:19    2.700e-07        up          0
060  2024-04-30 16:41:08    3.778e-09        up          0
061  2024-04-30 16:55:41    3.216e-08        up          0
062  2024-04-30 16:57:51    4.656e-09        up          0
063  2024-04-30 16:59:39    9.229e-09        up          0
064  2024-04-30 17:06:53    5.552e-09        up          0
065  2024-04-30 17:07:24    5.569e-09        up          0
066  2024-04-30 17:18:27    2.618e-08        up          0
067  2024-04-30 17:22:31    4.376e-09        up          0
068  2024-04-30 17:25:33    1.183e-08        up          0
069  2024-04-30 17:27:04    5.161e-09        up          0
070  2024-04-30 17:35:45    2.060e-07        up          0
071  2024-04-30 17:41:59    3.855e-09        up          0
072  2024-04-30 17:57:52    2.851e-09        down        0
073  2024-04-30 18:01:38    3.099e-09        up          0
074  2024-04-30 18:03:58    7.999e-09        up          0
075  2024-04-30 18:12:55    3.280e-09        down        0
076  2024-04-30 18:27:10    6.822e-08        up          0
077  2024-04-30 18:31:24    7.745e-08        up          0
078  2024-04-30 18:48:48    2.992e-09        up          0
079  2024-04-30 18:51:12    1.536e-08        up          0
080  2024-04-30 19:04:52    6.922e-09        up          0
081  2024-04-30 19:13:36    4.230e-09        up          0
082  2024-04-30 19:17:46    3.614e-09        up          0
083  2024-04-30 19:18:22    5.281e-09        up          0
084  2024-04-30 19:19:44    8.440e-09        up          0
085  2024-04-30 19:27:07    3.108e-09        up          0
086  2024-04-30 19:31:51    3.241e-09        up          0
087  2024-04-30 19:42:57    2.944e-09        up          0
088  2024-04-30 19:43:29    8.534e-09        down        0
089  2024-04-30 19:45:35    3.369e-09        down        0
090  2024-04-30 19:55:53    2.898e-09        noise       0
091  2024-04-30 20:04:39    3.812e-09        up          0
092  2024-04-30 20:06:37    3.470e-09        up          0
093  2024-04-30 20:08:43    5.637e-09        up          0
094  2024-04-30 20:21:52    4.606e-09        up          0
095  2024-04-30 20:23:26    1.152e-08        up          0
096  2024-04-30 20:43:15    5.130e-09        up          0
097  2024-04-30 20:44:59    8.092e-09        up          0
098  2024-04-30 20:53:54    4.995e-09        up          0
099  2024-04-30 20:54:22    5.192e-09        up          0
100  2024-04-30 21:03:37    8.283e-09        down        0
101  2024-04-30 21:06:04    5.949e-09        up          0
102  2024-04-30 21:14:03    3.187e-09        up          0
103  2024-04-30 21:16:03    2.159e-08        up          0
104  2024-04-30 21:22:55    4.013e-09        up          0
105  2024-04-30 21:37:54    3.100e-09        up          0
106  2024-04-30 21:41:22    1.694e-08        up          0
107  2024-04-30 21:47:10    3.403e-09        up          0
108  2024-04-30 21:49:25    3.830e-09        noise       0
109  2024-04-30 21:50:51    3.362e-09        down        0
110  2024-04-30 21:58:21    2.269e-07        up          0
111  2024-04-30 22:12:49    4.574e-09        up          0
112  2024-04-30 22:19:44    2.074e-09        noise       0
113  2024-04-30 22:21:12    2.175e-09        down        0
114  2024-04-30 22:36:40    4.501e-09        noise       0
115  2024-04-30 22:39:53    6.037e-09        up          0
116  2024-04-30 22:44:53    2.779e-09        noise       0
117  2024-04-30 22:54:35    5.207e-09        up          0
118  2024-04-30 23:03:05    2.929e-09        down        0
119  2024-04-30 23:06:52    3.806e-09        up          0
120  2024-04-30 23:22:14    4.101e-09        up          0
121  2024-04-30 23:23:02    4.060e-09        up          0
122  2024-04-30 23:32:02    4.915e-08        up          0
123  2024-04-30 23:35:33    6.529e-09        up          0
124  2024-04-30 23:40:10    5.501e-09        up          0
125  2024-04-30 23:51:13    5.727e-09        up          0
126  2024-04-30 23:53:34    1.850e-08        up          0
127  2024-04-30 23:54:01    1.245e-08        down        0
128  2024-05-01 00:00:03    2.248e-09        noise       0
129  2024-05-01 00:02:52    4.058e-08        up          0
130  2024-05-01 00:05:02    7.132e-09        down        0
131  2024-05-01 00:07:53    3.650e-09        up          0
132  2024-05-01 00:25:34    3.470e-09        down        0
133  2024-05-01 00:27:00    1.199e-07        up          0
134  2024-05-01 00:30:03    1.145e-08        up          0
135  2024-05-01 00:39:14    3.781e-09        up          0
136  2024-05-01 00:43:29    6.660e-09        up          0
137  2024-05-01 00:45:33    2.928e-09        down        0
138  2024-05-01 00:46:09    5.810e-09        up          0
139  2024-05-01 00:50:23    4.392e-09        up          0
140  2024-05-01 00:54:51    2.754e-09        down        0
141  2024-05-01 00:59:14    2.434e-08        up          0
142  2024-05-01 01:36:45    3.308e-09        up          0
143  2024-05-01 01:42:49    6.752e-09        up          0
144  2024-05-01 01:55:40    3.182e-09        up          0
145  2024-05-01 01:56:30    4.312e-08        up          0
146  2024-05-01 02:04:24    2.759e-09        up          0
147  2024-05-01 02:12:17    2.760e-09        up          0
148  2024-05-01 02:35:39    3.313e-09        up          0
149  2024-05-01 02:35:58    3.505e-08        up          0
150  2024-05-01 02:48:25    6.359e-09        up          0
151  2024-05-01 03:06:35    4.860e-09        up          0
152  2024-05-01 03:34:50    3.620e-09        up          0
153  2024-05-01 03:41:42    9.645e-09        noise       0
154  2024-05-01 03:44:55    2.376e-08        up          0
155  2024-05-01 03:46:10    3.420e-09        up          0
156  2024-05-01 03:55:00    4.664e-09        noise       0
157  2024-05-01 03:57:09    7.170e-09        up          0
158  2024-05-01 03:59:32    3.247e-09        up          0
159  2024-05-01 04:00:15    6.389e-09        up          0
160  2024-05-01 04:02:52    5.987e-08        up          0
161  2024-05-01 04:03:47    2.228e-08        up          0
162  2024-05-01 04:15:25    3.236e-09        down        0
163  2024-05-01 04:21:05    4.052e-09        up          0
164  2024-05-01 04:26:13    3.450e-09        up          0
165  2024-05-01 04:30:22    4.523e-09        up          0
166  2024-05-01 04:31:36    4.059e-09        up          0
167  2024-05-01 04:34:36    3.009e-09        down        0
168  2024-05-01 04:36:48    9.340e-09        noise       0
169  2024-05-01 04:37:18    8.868e-09        up          0
170  2024-05-01 04:46:03    2.954e-09        down        0
171  2024-05-01 04:49:19    3.444e-09        up          0
172  2024-05-01 04:52:07    3.456e-08        up          0
173  2024-05-01 04:59:35    1.692e-08        up          0
174  2024-05-01 05:05:44    6.145e-09        up          0
175  2024-05-01 05:22:23    3.870e-09        up          0
176  2024-05-01 05:40:03    9.467e-09        up          0
177  2024-05-01 05:44:38    2.997e-09        up          0
178  2024-05-01 05:52:56    2.777e-08        up          0
179  2024-05-01 05:57:31    1.589e-08        up          0
180  2024-05-01 06:00:33    2.935e-09        noise       0
181  2024-05-01 06:01:42    5.348e-09        up          0
182  2024-05-01 06:38:13    3.651e-09        up          0
183  2024-05-01 06:42:51    7.168e-09        up          0
184  2024-05-01 06:58:31    3.274e-09        up          0
185  2024-05-01 06:59:13    6.119e-09        up          0
186  2024-05-01 07:10:15    3.411e-09        up          0
187  2024-05-01 07:12:54    3.829e-07        up          0
188  2024-05-01 07:21:25    9.591e-08        up          0
189  2024-05-01 07:25:30    4.904e-09        up          0
190  2024-05-01 07:28:12    3.339e-09        down        0
191  2024-05-01 07:30:52    3.483e-09        up          0
192  2024-05-01 07:31:33    3.018e-09        noise       0
193  2024-05-01 07:32:06    4.308e-09        down        0
194  2024-05-01 07:45:46    1.269e-08        down        0
195  2024-05-01 07:50:10    3.685e-09        down        0
196  2024-05-01 07:56:11    3.068e-09        up          0
197  2024-05-01 07:57:21    5.399e-09        down        0
